timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
43015306,0.018336182,0.11106212,0.0019631886,0
403416999,0.018336182,0.11106212,0.0019631886,1
403615681,0.018336182,0.11106212,0.0019631886,1
403814453,0.018336182,0.11106212,0.0019631886,1
404018019,0.018336182,0.11106212,0.0019631886,1
404216695,0.018336182,0.11106212,0.0019631886,1
404415377,0.018336182,0.11106212,0.0019631886,1
404624164,0.018336182,0.11106212,0.0019631886,1
404812742,0.018336182,0.11106212,0.0019631886,1
405016391,0.018336182,0.11106212,0.0019631886,1
